Time [ms], Thrust [N]
2324,  2419.8745197857074
2325,  2419.3483523413192
2326,  2418.575118456916
2327,  2417.6031241770247
2328,  2416.517909218036
2329,  2415.443109200818
2330,  2414.434364729116
2331,  2413.5472593147115
2332,  2412.8658343653333
2333,  2412.4194666713124
2334,  2412.192686867669
2335,  2412.1528413384804
2336,  2412.2576229776378
2337,  2412.439944855677
2338,  2412.612620888543
2339,  2412.7161130049817
2340,  2412.669043884435
2341,  2412.4516726088773
2342,  2412.0446999909254
2343,  2411.4397147520463
2344,  2410.6808096130303
2345,  2409.8240347751303
2346,  2408.922740618509
2347,  2408.0336300140384
2348,  2407.2207656269197
2349,  2406.5396820334795
2350,  2406.0052973411252
2351,  2405.6066164603335
2352,  2405.351607180516
2353,  2405.221319521769
2354,  2405.147681172724
2355,  2405.101111793103
2356,  2405.0527237861916
2357,  2404.9698078689594
2358,  2404.837180908514
2359,  2404.6516773649646
2360,  2404.4287450401503
2361,  2404.2077048799338
2362,  2404.0219889438376
2363,  2403.881967564028
2364,  2403.8238024367297
2365,  2403.869439210747
2366,  2404.031021214828
2367,  2404.254265325812
2368,  2404.5280885594857
2369,  2404.8267594348367
2370,  2405.077463722188
2371,  2405.24918680811
2372,  2405.2960399645463
2373,  2405.199203499024
2374,  2404.9508061189526
2375,  2404.5431208874397
2376,  2404.0142880077096
2377,  2403.3821714917967
2378,  2402.6999830565965
2379,  2402.016724176263
2380,  2401.336912109058
2381,  2400.7129490563593
2382,  2400.1527548189897
2383,  2399.6566503535437
2384,  2399.1928170699744
2385,  2398.7536896802776
2386,  2398.3014419547085
2387,  2397.8068856890936
2388,  2397.25725290981
2390,  2396.6294561013437
2391,  2395.9040027156843
2392,  2395.099405369201
2393,  2394.2687607219705
2394,  2393.4072592766033
2395,  2392.5610323482533
2396,  2391.786540546991
2397,  2391.1418394941347
2398,  2390.6325324429745
2399,  2390.2988697842247
2400,  2390.183402459857
2401,  2390.262562214169
2402,  2390.5400383406068
2403,  2390.985583826781
2404,  2391.558290952181
2405,  2392.2042317665414
2406,  2392.881752288635
2407,  2393.506129120178
2408,  2394.0120195713444
2409,  2394.3623707564175
2410,  2394.5097925634645
2411,  2394.4038162712127
2412,  2394.062414778816
2413,  2393.501899929607
2414,  2392.7446754068897
2415,  2391.8437494572117
2416,  2390.870969275802
2417,  2389.899101176936
2418,  2388.9855899526838
2419,  2388.197616751734
2420,  2387.5728053931184
2421,  2387.1432470254513
2422,  2386.910405859755
2423,  2386.8299369622705
2424,  2386.8774214600617
2425,  2387.006546398362
2426,  2387.1496787337983
2427,  2387.2456251574376
2428,  2387.2558711293213
2429,  2387.1636485082304
2430,  2386.94706620011
2431,  2386.612915560928
2432,  2386.2004359002367
2433,  2385.7509505159237
2434,  2385.307554317632
2435,  2384.9165734703365
2436,  2384.6321410772093
2437,  2384.4826650074892
2438,  2384.4879852392482
2439,  2384.642855723132
2440,  2384.9361324158517
2441,  2385.3284913178773
2442,  2385.802942019037
2443,  2386.3245260167955
2444,  2386.8436782167546
2445,  2387.3376031564494
2446,  2387.7969222314587
2447,  2388.2260727095645
2448,  2388.6157914346923
2449,  2388.9924084502036
2450,  2389.3872837899353
2451,  2389.795975435488
2452,  2390.2575298892216
2453,  2390.757124605713
2454,  2391.297856641658
2455,  2391.8697380316835
2456,  2392.434010993073
2457,  2392.933235504424
2458,  2393.33560585744
2459,  2393.615779368871
2460,  2393.7161125155467
2461,  2393.6080675635876
2462,  2393.295425438093
2463,  2392.796475224731
2464,  2392.129490336797
2465,  2391.3260848366854
2466,  2390.489682911452
2467,  2389.684943214411
2468,  2388.9614990254813
2469,  2388.385725637159
2470,  2388.030403352396
2471,  2387.949059247143
2472,  2388.117810310228
2473,  2388.5439561256962
2474,  2389.2194016221665
2475,  2390.0632063402327
2476,  2391.019658423733
2477,  2392.007765259411
2478,  2392.9595972094926
2479,  2393.7925290240864
2480,  2394.4289745910837
2481,  2394.827339107154
2482,  2394.970590527727
2483,  2394.856657558019
2484,  2394.4885563701973
2485,  2393.920649813541
2486,  2393.2193232462423
2487,  2392.4608426260097
2488,  2391.6864703417123
2489,  2390.9920001103937
2490,  2390.434967796019
2491,  2390.048064129953
2492,  2389.859689634334
2493,  2389.862487693021
2494,  2390.037607999703
2495,  2390.3395757722255
2496,  2390.7394728480317
2497,  2391.156071357533
2498,  2391.5381326444613
2499,  2391.8464362956465
2500,  2392.049148515914
2501,  2392.087195025084
2502,  2391.9934167770593
2503,  2391.770324221073
2504,  2391.419195530435
2505,  2390.981484109603
2506,  2390.4884981148043
2507,  2389.9753455615864
2508,  2389.466699239889
2509,  2388.9820277386857
2510,  2388.5357408934015
2511,  2388.1422262510923
2512,  2387.805284312933
2513,  2387.526149497334
2514,  2387.3019548320117
2515,  2387.149152793357
2516,  2387.095999542989
2517,  2387.124169920967
2518,  2387.251424599577
2519,  2387.5135359738038
2520,  2387.9229307535566
2521,  2388.4558059183782
2522,  2389.105224135708
2523,  2389.877112344302
2524,  2390.716693698385
2525,  2391.5690343444167
2526,  2392.4090965332753
2527,  2393.1522668838243
2528,  2393.7658528053444
2529,  2394.178549832499
2530,  2394.36528837875
2531,  2394.330440825499
2532,  2394.0523599372946
2533,  2393.5592138499846
2534,  2392.893679951836
2535,  2392.1132813266568
2536,  2391.2941735457553
2537,  2390.476004582867
2538,  2389.739931344148
2539,  2389.1706913921385
2540,  2388.7418497933936
2541,  2388.5188886024516
2542,  2388.4933019974596
2543,  2388.6416560770576
2544,  2388.909075324649
2545,  2389.240562065872
2546,  2389.5964022972976
2547,  2389.883408728123
2548,  2390.0542081234844
2549,  2390.0512104625004
2550,  2389.847294618118
2551,  2389.4220629507145
2552,  2388.784045726601
2553,  2387.946694985659
2554,  2386.9765088490685
2555,  2385.938782099811
2556,  2384.8873612204466
2557,  2383.9025890271582
2558,  2383.0762883699363
2559,  2382.454185396201
2560,  2382.0934729797023
2561,  2382.003049080234
2562,  2382.203400920114
2563,  2382.6576165151655
2564,  2383.320085359886
2565,  2384.128526175887
2566,  2385.0058856608894
2567,  2385.8401869884037
2568,  2386.5561623797635
2569,  2387.0786883660685
2570,  2387.354139526574
2571,  2387.322355001568
2572,  2386.994241700204
2573,  2386.3840792200162
2574,  2385.532040583638
2575,  2384.5138067038843
2576,  2383.4060228313965
2577,  2382.3009592300414
2578,  2381.2929622591355
2579,  2380.441116381427
2580,  2379.829245273082
2581,  2379.475270512977
2582,  2379.3910734191177
2583,  2379.5679047351514
2584,  2379.9468673099527
2585,  2380.4953963497046
2586,  2381.1404999052334
2587,  2381.803470417233
2588,  2382.4412301456377
2589,  2382.98949203556
2590,  2383.4222918185087
2591,  2383.736420802318
2592,  2383.9112778653853
2593,  2383.9790012980848
2594,  2383.962600203239
2595,  2383.9080428970033
2596,  2383.842279361891
2597,  2383.794361263571
2598,  2383.784254723055
2599,  2383.830217005754
2600,  2383.925138138457
2601,  2384.0613087098345
2602,  2384.214882044779
2603,  2384.390715376283
2604,  2384.5557264847803
2605,  2384.6824138393195
2606,  2384.7570281778635
2607,  2384.778874043649
2608,  2384.74193609494
2609,  2384.625498833143
2610,  2384.4407932872373
2611,  2384.180189189241
2612,  2383.8675903817875
2613,  2383.479587665388
2614,  2383.0339515378664
2615,  2382.5392096311675
2616,  2381.991982763016
2617,  2381.403692387002
2618,  2380.8114396028996
2619,  2380.221209557196
2620,  2379.6598623228538
2621,  2379.1463245235354
2622,  2378.7346221021153
2623,  2378.4070689590117
2624,  2378.182930721485
2625,  2378.079394076
2626,  2378.077316681589
2627,  2378.1714713113297
2628,  2378.3210658238086
2629,  2378.5331941127592
2630,  2378.7771407455703
2631,  2379.0155228294643
2632,  2379.276265562642
2633,  2379.531026644185
2634,  2379.814629479738
2635,  2380.148226459797
2636,  2380.51856413086
2637,  2380.971783070083
2638,  2381.510623131313
2639,  2382.1157025508446
2640,  2382.7641475264254
2641,  2383.425188300554
2642,  2384.0576958624597
2643,  2384.562592481958
2644,  2384.8907292992017
2645,  2385.0136305941132
2646,  2384.8843264624743
2647,  2384.4591643836475
2648,  2383.758160498862
2649,  2382.860028506807
2650,  2381.8261485677485
2651,  2380.718190250437
2652,  2379.6385918115407
2653,  2378.727334970011
2654,  2378.043053587153
2655,  2377.6178358573443
2656,  2377.4967292730958
2657,  2377.6961628147355
2658,  2378.16327055199
2659,  2378.792339022995
2660,  2379.503041490863
2661,  2380.2140806898315
2662,  2380.8206662629273
2663,  2381.1999593190803
2664,  2381.3172846811863
2665,  2381.1608212103592
2666,  2380.731154952164
2667,  2380.054551465907
2668,  2379.1974619622056
2669,  2378.268653222187
2670,  2377.363941676138
2671,  2376.5446408276457
2672,  2375.894808329497
2673,  2375.4726884451966
2674,  2375.32722076396
2675,  2375.4117073648968
2676,  2375.7081953908464
2677,  2376.1938733445822
2678,  2376.7772830807426
2679,  2377.3937457599677
2680,  2377.9695904882656
2681,  2378.464452547728
2682,  2378.8424204613884
2683,  2379.0618782042393
2684,  2379.153436537461
2685,  2379.143111785651
2686,  2379.055349626162
2687,  2378.9434419881804
2688,  2378.8584446248797
2689,  2378.853919072315
2690,  2378.9581921347326
2691,  2379.183314660115
2692,  2379.518824249786
2693,  2379.9694931326408
2694,  2380.5027294292577
2695,  2381.0509053104142
2696,  2381.561034912136
2697,  2381.9924619647254
2698,  2382.3267416632043
2699,  2382.505047020294
2700,  2382.511959397952
2701,  2382.361392041402
2702,  2382.089971935427
2703,  2381.714736280909
2704,  2381.269277014847
2705,  2380.825386310962
2706,  2380.4343848129834
2707,  2380.1146237423577
2708,  2379.8904987224805
2709,  2379.778798321633
2710,  2379.789455084377
2711,  2379.888196683808
2712,  2380.0346496203515
2713,  2380.1936478463613
2714,  2380.3547162618897
2715,  2380.44354331239
2716,  2380.4238182915087
2717,  2380.298728770349
2718,  2380.059465641566
2719,  2379.702830600757
2720,  2379.2279745884207
2721,  2378.6741931528177
2722,  2378.084998627757
2724,  2377.4678030013483
2725,  2376.8594182465686
2726,  2376.268899783904
2727,  2375.731213880068
2728,  2375.249121924119
2729,  2374.8024534733727
2730,  2374.4089383690434
2731,  2374.0447749897858
2732,  2373.6971774714243
2733,  2373.3701360691134
2734,  2373.051900313246
2735,  2372.7551318450815
2736,  2372.473199559591
2737,  2372.2386805432006
2738,  2372.0530002393325
2739,  2371.9532299561406
2740,  2371.94274980841
2741,  2372.043351061385
2742,  2372.246838742396
2743,  2372.5397659393157
2744,  2372.9240297213873
2745,  2373.34541972604
2746,  2373.767659563542
2747,  2374.159977343659
2748,  2374.467771173645
2749,  2374.6711009724545
2750,  2374.7269783988913
2751,  2374.6326883927322
2752,  2374.3981780617078
2753,  2374.0253139224806
2754,  2373.556994448554
2755,  2373.041713272374
2756,  2372.540767522149
2757,  2372.0825697704813
2758,  2371.7272219429906
2759,  2371.509294122272
2760,  2371.447422170786
2761,  2371.543519458205
2762,  2371.756595910356
2763,  2372.0746296010657
2764,  2372.4298623899763
2765,  2372.7696563292043
2766,  2373.006679094236
2767,  2373.1133320073072
2768,  2373.0461313564897
2769,  2372.771319879753
2770,  2372.281887227733
2771,  2371.62071276145
2772,  2370.8311538329103
2773,  2369.9582462952562
2774,  2369.0778410118864
2775,  2368.273970687142
2776,  2367.584654942929
2777,  2367.0809593740614
2778,  2366.7790413772336
2779,  2366.672348775422
2780,  2366.7460765135665
2781,  2366.9448634492437
2782,  2367.2258056994096
2783,  2367.5077621626056
2784,  2367.7295870256594
2785,  2367.839121491528
2786,  2367.8047867918694
2787,  2367.6228560467825
2788,  2367.28731185381
2789,  2366.865882374058
2790,  2366.394546998433
2791,  2365.9352271417497
2792,  2365.5522680193035
2793,  2365.299578957505
2794,  2365.2269560039717
2795,  2365.3270140333425
2796,  2365.5888723481517
2797,  2365.9975822584865
2798,  2366.5031040061904
2799,  2367.049560741415
2800,  2367.558015925988
2801,  2367.9927729237857
2802,  2368.3231659590465
2803,  2368.5247870808653
2804,  2368.6121568413114
2805,  2368.599073709607
2806,  2368.5441687880702
2807,  2368.480083471214
2808,  2368.470971144029
2809,  2368.54778411557
2810,  2368.750575972086
2811,  2369.070850936314
2812,  2369.4794890247676
2813,  2369.9654402709966
2814,  2370.4386050438497
2815,  2370.8560026209734
2816,  2371.1421217047205
2817,  2371.246908520622
2818,  2371.1176697796654
2819,  2370.7412579285024
2820,  2370.1289092739244
2821,  2369.332511892631
2822,  2368.3925119263768
2823,  2367.3968248598376
2824,  2366.4383102984025
2825,  2365.5950642167672
2826,  2364.9558208793787
2827,  2364.5700412730475
2828,  2364.468423370142
2829,  2364.676698943367
2830,  2365.1672987442903
2831,  2365.888379825576
2832,  2366.7747142543158
2833,  2367.7404825486606
2834,  2368.70835855761
2835,  2369.5840700584604
2836,  2370.302373282345
2837,  2370.8027883719833
2838,  2371.054662020043
2839,  2371.054429960095
2840,  2370.8142253031992
2841,  2370.3773969201384
2842,  2369.804373470769
2843,  2369.155091730736
2844,  2368.5116058192934
2845,  2367.9514360863095
2846,  2367.5175539904094
2847,  2367.260477552237
2848,  2367.2016286533894
2849,  2367.3381169670793
2850,  2367.6319287302726
2851,  2368.036854875582
2852,  2368.49688235987
2853,  2368.9364874293888
2854,  2369.275419550161
2855,  2369.4410616751056
2856,  2369.4147894997427
2857,  2369.1489973204607
2858,  2368.6422032679793
2859,  2367.9275203013576
2860,  2367.069618467147
2861,  2366.118307735798
2862,  2365.185162996124
2863,  2364.350028795455
2864,  2363.6854166630956
2865,  2363.2785879705525
2866,  2363.1644778894715
2867,  2363.3479774339053
2868,  2363.818823316212
2869,  2364.5435773314903
2870,  2365.4352051808564
2871,  2366.403492428528
2872,  2367.335775052031
2873,  2368.157549339666
2874,  2368.786667046543
2875,  2369.1489541803976
2876,  2369.209597128259
2877,  2368.9487830348285
2878,  2368.4345495633847
2879,  2367.70459021805
2880,  2366.8041984988313
2881,  2365.835381285459
2882,  2364.903857541383
2883,  2364.085632397425
2884,  2363.4219994693112
2885,  2362.96300911429
2886,  2362.748733386018
2887,  2362.7560214316
2888,  2362.942225150195
2889,  2363.2537997291593
2890,  2363.644955467211
2891,  2364.0458437984717
2892,  2364.3734570871306
2893,  2364.592772962581
2894,  2364.6845804009936
2895,  2364.629295815056
2896,  2364.4054619717026
2897,  2364.079946853234
2898,  2363.69385020103
2899,  2363.277847497122
2900,  2362.8880157042004
2901,  2362.5768313899644
2902,  2362.3909721210644
2903,  2362.349290012483
2904,  2362.4482918076164
2905,  2362.689679848818
2906,  2363.05187897679
2907,  2363.4929230930875
2908,  2363.9609786441506
2909,  2364.4100039152536
2910,  2364.8119452897945
2911,  2365.113587219969
2912,  2365.2865032968884
2913,  2365.3123018091974
2914,  2365.200556515463
2915,  2364.9570068417142
2916,  2364.578360519985
2917,  2364.092351387273
2918,  2363.545697779625
2919,  2362.9543556960807
2920,  2362.3384277959167
2921,  2361.7201710830886
2922,  2361.125513404004
2923,  2360.589029631548
2924,  2360.0918069834324
2925,  2359.6239227087367
2926,  2359.2161654633956
2927,  2358.8744120022193
2928,  2358.5878695548217
2929,  2358.329771227676
2930,  2358.121267247196
2931,  2357.9809378734303
2932,  2357.875074830681
2933,  2357.789450523096
2934,  2357.7273332239674
2935,  2357.701085387289
2936,  2357.684615430734
2937,  2357.641857515113
2938,  2357.575505464675
2939,  2357.495266828485
2940,  2357.389529542185
2941,  2357.2308243923944
2942,  2357.0460501313055
2943,  2356.8681406153983
2944,  2356.7026914786006
2945,  2356.5543391982515
2946,  2356.45884294617
2947,  2356.47071356987
2948,  2356.563172490288
2949,  2356.765364549009
2950,  2357.078497141845
2951,  2357.500994895392
2952,  2358.0136590840666
2953,  2358.5686345160057
2954,  2359.14134271096
2955,  2359.7131821909115
2956,  2360.213135278521
2957,  2360.618799190787
2958,  2360.909695150725
2959,  2361.0688461612926
2960,  2361.0933672162864
2961,  2360.9562106888557
2962,  2360.6947606407807
2963,  2360.337224658857
2964,  2359.871729495325
2965,  2359.3354042696856
2966,  2358.7550006157544
2967,  2358.161407047388
2968,  2357.570507147703
2969,  2356.9868156384987
2970,  2356.453657288468
2971,  2355.9815244945635
2972,  2355.5967335630294
2973,  2355.3167869573876
2974,  2355.1485386520453
2975,  2355.1218257343685
2976,  2355.254989034695
2977,  2355.526879253084
2978,  2355.9336232745773
2979,  2356.4566944617827
2980,  2357.055703580897
2981,  2357.675985922507
2982,  2358.2623967847944
2983,  2358.762450749238
2984,  2359.1153240414233
2985,  2359.279902433
2986,  2359.206852161933
2987,  2358.9032887249828
2988,  2358.3784899411226
2989,  2357.6707148684495
2990,  2356.825333745818
2991,  2355.919507782952
2992,  2355.0470374456827
2993,  2354.2744395127547
2994,  2353.6736538481287
2995,  2353.2929144887194
2996,  2353.1620597146475
2997,  2353.2893222679377
2998,  2353.625418901977
2999,  2354.1333258625245
3000,  2354.723059699284
3001,  2355.325312292277
3002,  2355.842119754713
3003,  2356.183632857846
3004,  2356.3113849590854
3005,  2356.184891770399
3006,  2355.785358342705
3007,  2355.160688804587
3008,  2354.3581616641645
3009,  2353.4491386707955
3010,  2352.5331094861576
3011,  2351.703050968229
3012,  2351.0603297898497
3013,  2350.6593178713065
3014,  2350.545815817267
3015,  2350.7619788426714
3016,  2351.2586575461646
3017,  2352.0023157074147
3018,  2352.9242881699274
3019,  2353.9378892557197
3020,  2354.9443228467358
3021,  2355.8413770827365
3022,  2356.568174354306
3023,  2357.0619080977667
3024,  2357.2685244187915
3025,  2357.219014049251
3026,  2356.922878017846
3027,  2356.42886954596
3028,  2355.8173857172583
3029,  2355.1421147403858
3030,  2354.5086379477816
3031,  2353.9772782989153
3032,  2353.5973673333947
3033,  2353.4035327985666
3034,  2353.4113655572637
3035,  2353.607116430713
3036,  2353.9460234060334
3037,  2354.4019642758394
3038,  2354.9062610064557
3039,  2355.386161026563
3040,  2355.7982617809703
3041,  2356.102938870139
3042,  2356.2754150087067
3043,  2356.2876839907876
3044,  2356.159564700012
3045,  2355.923690494171
3046,  2355.6087762656407
3047,  2355.252176217097
3060,  2354.8943573594343
3061,  2354.6044597931664
3062,  2354.393681140408
3063,  2354.2720009559116
3064,  2354.2636945289096
3065,  2354.336693878694
3066,  2354.4813936917617
3067,  2354.622214176049
3068,  2354.7395133321415
3069,  2354.797579624135
3070,  2354.722036367777
3071,  2354.483432685608
3072,  2354.0815501717807
3073,  2353.512204973751
3074,  2352.7691385766902
3075,  2351.876561593279
3076,  2350.9082378001226
3077,  2349.925163221714
3078,  2348.9604622656075
3079,  2348.0937253457732
3080,  2347.3950174541114
3081,  2346.9170741972557
3082,  2346.6655719350024
3083,  2346.6730310903567
3084,  2346.942382261541
3085,  2347.4494454581527
3086,  2348.135073914267
3087,  2348.965344462241
3088,  2349.86210515533
3089,  2350.774891702629
3090,  2351.6247025749008
3091,  2352.3437387589292
3092,  2352.913599432337
3093,  2353.284305887579
3094,  2353.4471994271844
3095,  2353.39837198459
3096,  2353.16650787075
3097,  2352.8014489721763
3098,  2352.3116261337077
3099,  2351.748298975195
3100,  2351.1838069991454
3101,  2350.649329989372
3102,  2350.184120700114
3103,  2349.811642591577
3104,  2349.574725194619
3105,  2349.474491299524
3106,  2349.494599974061
3107,  2349.6228023634662
3108,  2349.8356653103956
3109,  2350.1028831389017
3110,  2350.381721560195
3111,  2350.6228037889723
3112,  2350.7849377703606
3113,  2350.836435515097
3114,  2350.7508440543716
3115,  2350.476443588501
3116,  2350.0294420690825
3117,  2349.425796927673
3118,  2348.710658772492
3119,  2347.872038200213
3120,  2346.9852661991326
3121,  2346.1317709759674
3122,  2345.3695002358863
3123,  2344.727254319646
3124,  2344.2702299993534
3125,  2344.053677627683
3126,  2344.1011609432126
3127,  2344.380376387565
3128,  2344.8719822141497
3129,  2345.57729040312
3130,  2346.4349359686485
3131,  2347.354803009577
3132,  2348.2798789227263
3133,  2349.167468694157
3134,  2349.9636906771175
3135,  2350.6021711416497
3136,  2351.041893780657
3137,  2351.302620567304
3138,  2351.3710517894833
3139,  2351.243013677964
3140,  2350.9539022038507
3141,  2350.5588254698905
3142,  2350.0954988975463
3143,  2349.5960218233904
3144,  2349.120822824814
3145,  2348.717435174932
3146,  2348.4147829329695
3147,  2348.2262859848224
3148,  2348.1646094737607
3149,  2348.2446839527393
3150,  2348.437203544805
3151,  2348.696529214042
3152,  2349.0085198398965
3153,  2349.3338196334485
3154,  2349.642991719879
3155,  2349.8787269001486
3156,  2350.039868136273
3157,  2350.1295584275895
3158,  2350.1448349582715
3159,  2350.0921754199794
3160,  2350.004152729469
3161,  2349.9143663251234
3162,  2349.8423663228477
3163,  2349.7791652627448
3164,  2349.751003362475
3165,  2349.7423617957493
3166,  2349.7181685485216
3167,  2349.6560257370083
3168,  2349.50895581215
3169,  2349.2456567412537
3170,  2348.853202958418
3171,  2348.3104821599422
3172,  2347.634447932667
3173,  2346.8619924297363
3174,  2346.054064261585
3175,  2345.2631224696484
3176,  2344.5629766331394
3177,  2344.0336584507295
3178,  2343.7198639381772
3179,  2343.661739812689
3180,  2343.8385222187017
3181,  2344.234548880969
3182,  2344.7990609782055
3183,  2345.435793150179
3184,  2346.0671376913433
3185,  2346.572869452052
3186,  2346.876165149368
3187,  2346.9306881026714
3188,  2346.6760207476573
3189,  2346.129346848467
3190,  2345.3295884036465
3191,  2344.3370477746275
3192,  2343.243456863861
3193,  2342.1672537073073
3194,  2341.2230784948974
3195,  2340.4855305552655
3196,  2340.0320005981994
3197,  2339.922626957394
3198,  2340.1567915814003
3199,  2340.6761763831664
3200,  2341.4397393010395
3201,  2342.366882970443
3202,  2343.334622751423
3203,  2344.2312760707546
3204,  2344.963375262701
3205,  2345.4499368132883
3206,  2345.6269054194754
3207,  2345.4796271370487
3208,  2345.0263009980044
3209,  2344.303137607326
3210,  2343.3782347871984
3211,  2342.332624927645
3212,  2341.2783689047615
3213,  2340.298840525289
3214,  2339.4901475696397
3215,  2338.9019849002507
3216,  2338.578824565198
3217,  2338.5627809196276
3218,  2338.8094712322336
3219,  2339.288331081016
3220,  2339.9450811746483
3221,  2340.730755516208
3222,  2341.5497310832734
3223,  2342.3063332807224
3224,  2342.964696522113
3225,  2343.4578702931685
3226,  2343.746033728602
3227,  2343.8064948239644
3228,  2343.6422082052686
3229,  2343.30031035303
3230,  2342.7931624360635
3231,  2342.1790427897195
3232,  2341.531773071412
3233,  2340.9145477209177
3234,  2340.3887209952213
3235,  2339.982149407325
3236,  2339.755690342214
3237,  2339.7339364352256
3238,  2339.892152976973
3239,  2340.2124968938087
3240,  2340.6510595206214
3241,  2341.168193841412
3242,  2341.6854225598045
3243,  2342.115034200369
3244,  2342.418143228698
3245,  2342.5250217731423
3246,  2342.4012505172104
3247,  2342.0255136080023
3248,  2341.403881480529
3249,  2340.5736558974013
3250,  2339.5884405625548
3251,  2338.506418065175
3252,  2337.406812229484
3253,  2336.382575572151
3254,  2335.5020507452286
3255,  2334.8309076025444
3256,  2334.4147631036117
3257,  2334.2872697579915
3258,  2334.4180830057658
3259,  2334.78738370691
3260,  2335.3637909516783
3261,  2336.0871515633717
3262,  2336.8724624860424
3263,  2337.6434652527637
3264,  2338.368051759642
3265,  2338.9627560875165
3266,  2339.4061897585234
3267,  2339.67750749466
3268,  2339.771665902448
3269,  2339.7138066881043
3270,  2339.519655092822
3271,  2339.2361917231074
3272,  2338.8705658794242
3273,  2338.485711056447
3274,  2338.119660387718
3275,  2337.7608119991237
3276,  2337.457952270757
3277,  2337.2141910284863
3278,  2337.0374976027606
3279,  2336.9277610551544
3280,  2336.8756564335195
3281,  2336.88706837019
3282,  2336.9560682581905
3283,  2337.07195460534
3284,  2337.207544560827
3285,  2337.3493854739536
3286,  2337.483909422962
3287,  2337.5731438754383
3288,  2337.5765800480767
3289,  2337.4709446783518
3290,  2337.2279307870945
3291,  2336.836854455118
3292,  2336.2815777831206
3293,  2335.581957641859
3294,  2334.781178967421
3295,  2333.910024682772
3296,  2333.04606823599
3297,  2332.2759640009554
3298,  2331.6652141011
3299,  2331.2929806854145
3300,  2331.212330293023
3301,  2331.4576693719227
3302,  2332.04311537754
3303,  2332.92223507609
3304,  2334.0416369245104
3305,  2335.301443563013
3306,  2336.5968443957
3307,  2337.80635503053
3308,  2338.8026524876823
3309,  2339.4895848807
3310,  2339.7913716379326
3311,  2339.649736288632
3312,  2339.0623592485426
3313,  2338.0761464386405
3314,  2336.757668550676
3315,  2335.207868857253
3316,  2333.561559832383
3317,  2331.9358204535565
3318,  2330.463114495192
3319,  2329.249557768293
3320,  2328.377715284706
3321,  2327.8822967564165
3322,  2327.7732964419247
3323,  2328.040985383617
3324,  2328.588774533988
3325,  2329.3377339237786
3326,  2330.210581116852
3327,  2331.0794241688673
3328,  2331.848482530516
3329,  2332.4513805640145
3330,  2332.8100242545324
3331,  2332.9114418410536
3332,  2332.751573860295
3333,  2332.346942383915
3334,  2331.7408678128277
3335,  2331.027491455605
3336,  2330.2714483298632
3337,  2329.5510768686186
3338,  2328.9280833104112
3339,  2328.4864008204377
3340,  2328.2602458887422
3341,  2328.2726565936764
3342,  2328.528832269987
3343,  2329.015336953297
3344,  2329.6982574774256
3345,  2330.5210566905357
3346,  2331.4147856925356
3347,  2332.3219759658778
3348,  2333.167541078903
3349,  2333.8865732913
3350,  2334.419729857741
3351,  2334.737755869338
3352,  2334.8196228370443
3353,  2334.6389593529984
3354,  2334.2370742160033
3355,  2333.6297776053084
3356,  2332.8632997994196
3357,  2331.994369113784
3358,  2331.074141699866
3359,  2330.183168944208
3360,  2329.355993340667
3361,  2328.6424895150103
3362,  2328.093897073307
3363,  2327.7263980760226
3364,  2327.539461129016
3365,  2327.531341111051
3366,  2327.6869802568035
3367,  2327.973524119713
3368,  2328.3385755960135
3369,  2328.747894044265
3370,  2329.1783737105534
3371,  2329.5418400166377
3372,  2329.8280323747686
3373,  2329.996700593265
3374,  2330.033016104665
3375,  2329.9350262037156
3376,  2329.69807083311
3377,  2329.3442237491054
3378,  2328.8949219734277
3379,  2328.3956853148993
3380,  2327.8755022523737
3381,  2327.3777023804078
3382,  2326.9532992309933
3383,  2326.633128604205
3384,  2326.446138212942
3385,  2326.4004879141007
3386,  2326.505836953189
3387,  2326.758077652911
3388,  2327.1127248782395
3389,  2327.557371031352
3390,  2328.0435407743435
3391,  2328.549118502146
3392,  2329.0284548764594
3394,  2329.4468709016073
3395,  2329.781869115272
3396,  2330.016786606843
3397,  2330.141085795185
3398,  2330.1803146613147
3399,  2330.135516646752
3400,  2329.995598456502
3401,  2329.8262894710692
3402,  2329.6454305661746
3403,  2329.461062111406
3404,  2329.2959992198585
3405,  2329.1909062204613
3406,  2329.15699115822
3407,  2329.1944510733274
3408,  2329.327944935503
3409,  2329.529448193709
3410,  2329.8092767420835
3411,  2330.1287915699468
3412,  2330.4669285291634
3413,  2330.7975428732284
3414,  2331.0849197507328
3415,  2331.2924420008776
3416,  2331.403567333968
3417,  2331.3966007158856
3418,  2331.2599562979785
3419,  2331.0045389810184
3420,  2330.6559969254604
3421,  2330.2271361897024
3422,  2329.742162489637
3423,  2329.278401668235
3424,  2328.842215529032
3425,  2328.4723865950823
3426,  2328.1905109260933
3427,  2328.0061900414266
3428,  2327.919180439976
3429,  2327.900590819652
3430,  2327.9492187251644
3431,  2328.021708871681
3432,  2328.0714234214915
3433,  2328.0914374058284
3434,  2328.05284196586
3435,  2327.9468731426027
3436,  2327.7844060212915
3437,  2327.587166483169
3438,  2327.3648904781594
3439,  2327.15797895983
3440,  2327.0072715608876
3441,  2326.9331950971373
3442,  2326.959017577199
3443,  2327.088733265855
3444,  2327.316093464565
3445,  2327.635807778498
3446,  2328.0111789374805
3447,  2328.4273419379315
3448,  2328.8475196891295
3449,  2329.2193513925718
3450,  2329.5306553079745
3451,  2329.7873916440267
